"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"32",1601719192116,2,"03/10/2020 11:59:52","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",1,"Text","advancementZone","continue_button",40423.9,NA,NA,"",NA,"SuezPictureMapping",NA
"33",1601719192915,2,"03/10/2020 11:59:52","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",2,"JoL1","Four","response_button_text",40423.9,NA,NA,"2",1,"SuezPictureMapping",NA
"34",1601719193950,2,"03/10/2020 11:59:53","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard",40423.9,NA,NA,"",NA,"SuezPictureMapping",NA
"35",1601719211817,2,"03/10/2020 12:00:11","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",4,"PictureMapping","advancementZone","response_text_entry",40423.9,NA,NA,"4",NA,"SuezPictureMapping",NA
"36",1601719211819,2,"03/10/2020 12:00:11","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",4,"PictureMapping","Zone1","continue_button",40423.9,NA,NA,"",NA,"SuezPictureMapping",NA
"37",1601719213148,2,"03/10/2020 12:00:13","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",5,"JoL2","Four","response_button_text",40423.9,NA,NA,"2",1,"SuezPictureMapping",NA
"38",1601719215020,2,"03/10/2020 12:00:15","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",6,"InstructieToets","advancementZone","continue_button",40423.9,NA,NA,"",NA,"SuezPictureMapping",NA
"39",1601719436749,2,"03/10/2020 12:03:56","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",7,"Test","buttonA","response_text_area",40423.9,NA,NA,"JQ",NA,"SuezPictureMapping",NA
"4",1601718244148,2,"03/10/2020 11:44:04","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",7,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard",40423.9,NA,NA,"",NA,"BotoxPictureMapping",NA
"40",1601719436753,2,"03/10/2020 12:03:56","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",5,"1",7,"Test","buttonB","continue_button",40423.9,NA,NA,"",NA,"SuezPictureMapping",NA
"41",1601719438578,2,"03/10/2020 12:03:58","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",8,"4",1,"Screen 1","advancementZone","continue_button",40423.9,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"42",1601719570099,2,"03/10/2020 12:06:10","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",1,"Text","advancementZone","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"43",1601719571894,2,"03/10/2020 12:06:11","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",2,"JoL1","Four","response_button_text",40423.9,NA,NA,"2",1,"MuziekPictureMapping",NA
"44",1601719572863,2,"03/10/2020 12:06:12","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"45",1601719640188,2,"03/10/2020 12:07:20","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",4,"PictureMapping","advancementZone","response_text_entry",40423.9,NA,NA,"2",NA,"MuziekPictureMapping",NA
"46",1601719640190,2,"03/10/2020 12:07:20","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",4,"PictureMapping","Zone1","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"47",1601719640825,2,"03/10/2020 12:07:20","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",5,"JoL2","Four","response_button_text",40423.9,NA,NA,"2",1,"MuziekPictureMapping",NA
"48",1601719641831,2,"03/10/2020 12:07:21","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",6,"InstructieToets","advancementZone","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"49",1601719801170,2,"03/10/2020 12:10:01","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",7,"Test","buttonA","response_text_area",40423.9,NA,NA,"ukbMiOW1",NA,"MuziekPictureMapping",NA
"5",1601718276600,2,"03/10/2020 11:44:36","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",7,"1",4,"PictureMapping","advancementZone","response_text_entry",40423.9,NA,NA,"4",NA,"BotoxPictureMapping",NA
"50",1601719801173,2,"03/10/2020 12:10:01","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",9,"1",7,"Test","buttonB","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"51",1601719805797,2,"03/10/2020 12:10:05","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",10,"5",1,"Screen 1","advancementZone","continue_button",40423.9,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"52",1601720011290,2,"03/10/2020 12:13:31","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",1,"Text","advancementZone","continue_button",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"53",1601720012301,2,"03/10/2020 12:13:32","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",2,"JoL1","Four","response_button_text",40423.9,NA,NA,"2",1,"GeldPictureMapping",NA
"54",1601720013196,2,"03/10/2020 12:13:33","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"55",1601720038529,2,"03/10/2020 12:13:58","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",4,"PictureMapping","advancementZone","response_text_entry",40423.9,NA,NA,"3",NA,"GeldPictureMapping",NA
"56",1601720038531,2,"03/10/2020 12:13:58","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",4,"PictureMapping","Zone1","continue_button",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"57",1601720039486,2,"03/10/2020 12:13:59","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",5,"JoL2","Four","response_button_text",40423.9,NA,NA,"2",1,"GeldPictureMapping",NA
"58",1601720041121,2,"03/10/2020 12:14:01","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",6,"ToetsInstructie","advancementZone","continue_button",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"59",1601720184454,2,"03/10/2020 12:16:24","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",7,"Test","buttonA","response_text_area",40423.9,NA,NA,"YcvQyRcW4",NA,"GeldPictureMapping",NA
"6",1601718276603,2,"03/10/2020 11:44:36","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",7,"1",4,"PictureMapping","Zone1","continue_button",40423.9,NA,NA,"",NA,"BotoxPictureMapping",NA
"60",1601720184456,2,"03/10/2020 12:16:24","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",11,"1",7,"Test","buttonB","continue_button",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"61",1601720184457,2,"03/10/2020 12:16:24","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","",NA,"END TASK",NA,"","","",2062773,NA,NA,"",NA,"",NA
"7",1601718280060,2,"03/10/2020 11:44:40","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",7,"1",5,"JoL2","Four","response_button_text",40423.9,NA,NA,"2",1,"BotoxPictureMapping",NA
"8",1601718281326,2,"03/10/2020 11:44:41","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",7,"1",6,"InstructieToets","advancementZone","continue_button",40423.9,NA,NA,"",NA,"BotoxPictureMapping",NA
"9",1601718474139,2,"03/10/2020 11:47:54","BLIND",6218947,NA,"complete",NA,"5f784135b1c1383c43376c63","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.0","1440x900","1440x789","PictureMapping","PictureMapping","PictureMapping",7,"1",7,"Test","buttonA","response_text_area",40423.9,NA,NA,"SFU9zfc",NA,"BotoxPictureMapping",NA
"1",1601674108478,2,"02/10/2020 23:28:28","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"10",1601674366817,2,"02/10/2020 23:32:46","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",11,"1",7,"Test","buttonB","continue_button",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"11",1601674370662,2,"02/10/2020 23:32:50","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",2,"1",1,"Screen 1","advancementZone","continue_button",40423.9,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"12",1601674445694,2,"02/10/2020 23:34:05","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",1,"Text","advancementZone","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"13",1601674450441,2,"02/10/2020 23:34:10","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",2,"JoL1","Three","response_button_text",40423.9,NA,NA,"2",1,"MuziekPictureMapping",NA
"14",1601674516329,2,"02/10/2020 23:35:16","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"15",1601674604796,2,"02/10/2020 23:36:44","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",4,"PictureMapping","advancementZone","response_text_entry",40423.9,NA,NA,"0",NA,"MuziekPictureMapping",NA
"16",1601674604800,2,"02/10/2020 23:36:44","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",4,"PictureMapping","Zone1","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"17",1601674608678,2,"02/10/2020 23:36:48","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",5,"JoL2","Two","response_button_text",40423.9,NA,NA,"2",1,"MuziekPictureMapping",NA
"18",1601674630435,2,"02/10/2020 23:37:10","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",6,"InstructieToets","advancementZone","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"19",1601674740266,2,"02/10/2020 23:39:00","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",7,"Test","buttonA","response_text_area",40423.9,NA,NA,"An1AONNtA",NA,"MuziekPictureMapping",NA
"2",1601674195628,2,"02/10/2020 23:29:55","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",11,"1",1,"Text","advancementZone","continue_button",40423.9,NA,NA,"",NA,"GeldPictureMapping",NA
"20",1601674740272,2,"02/10/2020 23:39:00","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",9,"1",7,"Test","buttonB","continue_button",40423.9,NA,NA,"",NA,"MuziekPictureMapping",NA
"21",1601674852653,2,"02/10/2020 23:40:52","BLIND",7153620,NA,"complete",NA,"5f7799656806a61a583dc152","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","PictureMapping","PictureMapping","PictureMapping",4,"2",1,"Screen 1","advancementZone","continue_button",40423.9,NA,NA,"",NA,"ReadyForNextTextScreen",NA
