"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"19",1604404364835,1,"03/11/2020 12:52:44","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","DiagBox3","response_text_area",48309.24,NA,NA,"sMPf",NA,"MuziekDiagramFeedback",NA
"2",1604404024317,1,"03/11/2020 12:47:04","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",1,"Text","advancementZone","continue_button",48309.24,NA,NA,"",NA,"SportenDiagramFeedback",NA
"20",1604404364835,1,"03/11/2020 12:52:44","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","DiagBox4","response_text_area",48309.24,NA,NA,"P3Gw4K",NA,"MuziekDiagramFeedback",NA
"21",1604404364836,1,"03/11/2020 12:52:44","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","Zone1","continue_button",48309.24,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"22",1604404380905,1,"03/11/2020 12:53:00","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",4,"Feedback","Zone1","continue_button",48309.24,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"23",1604404382948,1,"03/11/2020 12:53:02","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",5,"JoL2","Three","response_button_text",48309.24,NA,NA,"4",1,"MuziekDiagramFeedback",NA
"24",1604404384487,1,"03/11/2020 12:53:04","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",6,"InstructieToets","advancementZone","continue_button",48309.24,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"25",1604404483757,1,"03/11/2020 12:54:43","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",7,"Test","buttonA","response_text_area",48309.24,NA,NA,"A8e99II",NA,"MuziekDiagramFeedback",NA
"26",1604404483760,1,"03/11/2020 12:54:43","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",7,"Test","buttonB","continue_button",48309.24,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"27",1604404486157,1,"03/11/2020 12:54:46","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",3,"1",1,"ReadyForNext","advancementZone","continue_button",48309.24,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"28",1604404545172,1,"03/11/2020 12:55:45","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",1,"Text","advancementZone","continue_button",48309.24,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"29",1604404547806,1,"03/11/2020 12:55:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",2,"JoL1","Three","response_button_text",48309.24,NA,NA,"4",1,"BotoxDiagramFeedback",NA
"3",1604404029914,1,"03/11/2020 12:47:09","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",2,"JoL1","Three","response_button_text",48309.24,NA,NA,"4",1,"SportenDiagramFeedback",NA
"30",1604404619685,1,"03/11/2020 12:56:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox3","response_text_area",48309.24,NA,NA,"3emJ",NA,"BotoxDiagramFeedback",NA
"31",1604404619687,1,"03/11/2020 12:56:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox4","response_text_area",48309.24,NA,NA,"9AktV",NA,"BotoxDiagramFeedback",NA
"32",1604404619688,1,"03/11/2020 12:56:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox2","response_text_area",48309.24,NA,NA,"HCFElz84",NA,"BotoxDiagramFeedback",NA
"33",1604404619688,1,"03/11/2020 12:56:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox1","response_text_area",48309.24,NA,NA,"owOrP",NA,"BotoxDiagramFeedback",NA
"34",1604404619688,1,"03/11/2020 12:56:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","Zone1","continue_button",48309.24,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"35",1604404652580,1,"03/11/2020 12:57:32","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",4,"Feedback","Zone1","continue_button",48309.24,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"36",1604404654371,1,"03/11/2020 12:57:34","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",5,"JoL2","Four","response_button_text",48309.24,NA,NA,"4",1,"BotoxDiagramFeedback",NA
"37",1604404655805,1,"03/11/2020 12:57:35","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",6,"InstructieToets","advancementZone","continue_button",48309.24,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"38",1604404726916,1,"03/11/2020 12:58:46","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",7,"Test","buttonA","response_text_area",48309.24,NA,NA,"9pFaor",NA,"BotoxDiagramFeedback",NA
"39",1604404726918,1,"03/11/2020 12:58:46","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",7,"Test","buttonB","continue_button",48309.24,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"4",1604404116361,1,"03/11/2020 12:48:36","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","DiagBox1","response_text_area",48309.24,NA,NA,"UVJjId67N",NA,"SportenDiagramFeedback",NA
"40",1604404729089,1,"03/11/2020 12:58:49","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",5,"2",1,"ReadyForNext","advancementZone","continue_button",48309.24,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"41",1604404786347,1,"03/11/2020 12:59:46","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",1,"Text","advancementZone","continue_button",48309.24,NA,NA,"",NA,"BetonDiagramFeedback",NA
"42",1604404787893,1,"03/11/2020 12:59:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",2,"JoL1","Three","response_button_text",48309.24,NA,NA,"4",1,"BetonDiagramFeedback",NA
"43",1604404848352,1,"03/11/2020 13:00:48","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","DiagBox2","response_text_area",48309.24,NA,NA,"v9",NA,"BetonDiagramFeedback",NA
"44",1604404848354,1,"03/11/2020 13:00:48","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","DiagBox3","response_text_area",48309.24,NA,NA,"YnJ9TOvMeM",NA,"BetonDiagramFeedback",NA
"45",1604404848354,1,"03/11/2020 13:00:48","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","DiagBox4","response_text_area",48309.24,NA,NA,"KOD",NA,"BetonDiagramFeedback",NA
"46",1604404848355,1,"03/11/2020 13:00:48","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","DiagBox1","response_text_area",48309.24,NA,NA,"fNrGfr7ov",NA,"BetonDiagramFeedback",NA
"47",1604404848355,1,"03/11/2020 13:00:48","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","Zone1","continue_button",48309.24,NA,NA,"",NA,"BetonDiagramFeedback",NA
"48",1604404868313,1,"03/11/2020 13:01:08","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",4,"Feedback","Zone1","continue_button",48309.24,NA,NA,"",NA,"BetonDiagramFeedback",NA
"49",1604404870247,1,"03/11/2020 13:01:10","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",5,"JoL2","Four","response_button_text",48309.24,NA,NA,"4",1,"BetonDiagramFeedback",NA
"5",1604404116364,1,"03/11/2020 12:48:36","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","DiagBox2","response_text_area",48309.24,NA,NA,"bvO",NA,"SportenDiagramFeedback",NA
"50",1604404872106,1,"03/11/2020 13:01:12","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",6,"InstructieToets","advancementZone","continue_button",48309.24,NA,NA,"",NA,"BetonDiagramFeedback",NA
"51",1604404919973,1,"03/11/2020 13:01:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",7,"Test","buttonA","response_text_area",48309.24,NA,NA,"eeJocbZ",NA,"BetonDiagramFeedback",NA
"52",1604404919975,1,"03/11/2020 13:01:59","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",7,"Test","buttonB","continue_button",48309.24,NA,NA,"",NA,"BetonDiagramFeedback",NA
"53",1604404920958,1,"03/11/2020 13:02:00","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",7,"3",1,"ReadyForNext","advancementZone","continue_button",48309.24,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"54",1604404967045,1,"03/11/2020 13:02:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",1,"Text","advancementZone","continue_button",48309.24,NA,NA,"",NA,"MetroDiagramFeedback",NA
"55",1604404968680,1,"03/11/2020 13:02:48","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",2,"JoL1","Three","response_button_text",48309.24,NA,NA,"4",1,"MetroDiagramFeedback",NA
"56",1604405027402,1,"03/11/2020 13:03:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",3,"Diagram","DiagBox1","response_text_area",48309.24,NA,NA,"GdncnxUt9K",NA,"MetroDiagramFeedback",NA
"57",1604405027404,1,"03/11/2020 13:03:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",3,"Diagram","DiagBox3","response_text_area",48309.24,NA,NA,"Cu1OIWQQ",NA,"MetroDiagramFeedback",NA
"58",1604405027405,1,"03/11/2020 13:03:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",3,"Diagram","DiagBox4","response_text_area",48309.24,NA,NA,"yQevTK",NA,"MetroDiagramFeedback",NA
"59",1604405027405,1,"03/11/2020 13:03:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",3,"Diagram","DiagBox2","response_text_area",48309.24,NA,NA,"ui",NA,"MetroDiagramFeedback",NA
"6",1604404116364,1,"03/11/2020 12:48:36","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","DiagBox3","response_text_area",48309.24,NA,NA,"e4mP",NA,"SportenDiagramFeedback",NA
"60",1604405027405,1,"03/11/2020 13:03:47","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",3,"Diagram","Zone1","continue_button",48309.24,NA,NA,"",NA,"MetroDiagramFeedback",NA
"61",1604405043855,1,"03/11/2020 13:04:03","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",4,"Feedback","Zone1","continue_button",48309.24,NA,NA,"",NA,"MetroDiagramFeedback",NA
"62",1604405052497,1,"03/11/2020 13:04:12","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",5,"JoL2","Four","response_button_text",48309.24,NA,NA,"4",1,"MetroDiagramFeedback",NA
"63",1604405053855,1,"03/11/2020 13:04:13","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",6,"InstructieToets","advancementZone","continue_button",48309.24,NA,NA,"",NA,"MetroDiagramFeedback",NA
"64",1604405137891,1,"03/11/2020 13:05:37","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",7,"Test","buttonA","response_text_area",48309.24,NA,NA,"unxA86j",NA,"MetroDiagramFeedback",NA
"65",1604405137894,1,"03/11/2020 13:05:37","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",2,"1",7,"Test","buttonB","continue_button",48309.24,NA,NA,"",NA,"MetroDiagramFeedback",NA
"66",1604405139188,1,"03/11/2020 13:05:39","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",9,"4",1,"ReadyForNext","advancementZone","continue_button",48309.24,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"67",1604405190690,1,"03/11/2020 13:06:30","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",6,"1",1,"Text","advancementZone","continue_button",48309.24,NA,NA,"",NA,"SuezDiagramFeedback",NA
"68",1604405192244,1,"03/11/2020 13:06:32","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",6,"1",2,"JoL1","Two","response_button_text",48309.24,NA,NA,"4",1,"SuezDiagramFeedback",NA
"69",1604405269189,1,"03/11/2020 13:07:49","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",6,"1",3,"Diagram","DiagBox2","response_text_area",48309.24,NA,NA,"q1PU2x",NA,"SuezDiagramFeedback",NA
"7",1604404116365,1,"03/11/2020 12:48:36","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","DiagBox4","response_text_area",48309.24,NA,NA,"xN7",NA,"SportenDiagramFeedback",NA
"70",1604405269191,1,"03/11/2020 13:07:49","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",6,"1",3,"Diagram","DiagBox3","response_text_area",48309.24,NA,NA,"Uxj",NA,"SuezDiagramFeedback",NA
"71",1604405269191,1,"03/11/2020 13:07:49","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",6,"1",3,"Diagram","DiagBox4","response_text_area",48309.24,NA,NA,"Gykg",NA,"SuezDiagramFeedback",NA
"72",1604405269192,1,"03/11/2020 13:07:49","BLIND",1683571,NA,"complete",NA,"5fa141cd0caca41eed982b1e","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x578","DiagramFeedback","DiagramFeedback","DiagramFeedback",6,"1",3,"Diagram","DiagBox1","response_text_area",48309.24,NA,NA,"SI5GhaFSGF",NA,"SuezDiagramFeedback",NA
