"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"2",1617093080349,2,"30/03/2021 10:31:20","BLIND",5673316,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617093080353,2,"30/03/2021 10:31:20","BLIND",5673316,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",14983,NA,NA,NA,NA,"",NA
"1",1617288425643,2,"01/04/2021 16:47:05","BLIND",6768069,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617288479028,2,"01/04/2021 16:47:59","BLIND",6768069,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617288479032,2,"01/04/2021 16:47:59","BLIND",6768069,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",53389,NA,NA,NA,NA,"",NA
"1",1617266418347,2,"01/04/2021 10:40:18","BLIND",6911888,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617266440469,2,"01/04/2021 10:40:40","BLIND",6911888,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617266440476,2,"01/04/2021 10:40:40","BLIND",6911888,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",22129,NA,NA,NA,NA,"",NA
"1",1617199669942,2,"31/03/2021 16:07:49","BLIND",7469510,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617199697270,2,"31/03/2021 16:08:17","BLIND",7469510,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617199697274,2,"31/03/2021 16:08:17","BLIND",7469510,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",27332,NA,NA,NA,NA,"",NA
"1",1617281945019,2,"01/04/2021 14:59:05","BLIND",9040737,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617281958146,2,"01/04/2021 14:59:18","BLIND",9040737,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617281958149,2,"01/04/2021 14:59:18","BLIND",9040737,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",13130,NA,NA,NA,NA,"",NA
"1",1617270383139,2,"01/04/2021 11:46:23","BLIND",9380684,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617270397959,2,"01/04/2021 11:46:37","BLIND",9380684,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617270397963,2,"01/04/2021 11:46:37","BLIND",9380684,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",14824,NA,NA,NA,NA,"",NA
"1",1617293234490,2,"01/04/2021 18:07:14","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617293582702,2,"01/04/2021 18:13:02","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",38131.487,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1617293582710,2,"01/04/2021 18:13:02","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",348220,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",38131.487,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
