"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"5",1617199484283,2,"31/03/2021 16:04:44","BLIND",4959587,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",54067,NA,NA,"",NA,"",NA
"1",1617271501211,2,"01/04/2021 12:05:01","BLIND",5936495,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617271503933,2,"01/04/2021 12:05:03","BLIND",5936495,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"3",1617271582815,2,"01/04/2021 12:06:22","BLIND",5936495,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37103.4,NA,NA,"UdWq9eukc",NA,"GeldTest",NA
"4",1617271582816,2,"01/04/2021 12:06:22","BLIND",5936495,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"5",1617271582822,2,"01/04/2021 12:06:22","BLIND",5936495,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",81611,NA,NA,"",NA,"",NA
"1",1617020745002,2,"29/03/2021 14:25:45","BLIND",6002884,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617020746046,2,"29/03/2021 14:25:46","BLIND",6002884,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"3",1617020806265,2,"29/03/2021 14:26:46","BLIND",6002884,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37103.4,NA,NA,"pYbgQEtS",NA,"GeldTest",NA
"4",1617020806266,2,"29/03/2021 14:26:46","BLIND",6002884,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"5",1617020806280,2,"29/03/2021 14:26:46","BLIND",6002884,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",61279,NA,NA,"",NA,"",NA
"1",1617282208222,2,"01/04/2021 15:03:28","BLIND",8479180,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617282209550,2,"01/04/2021 15:03:29","BLIND",8479180,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"3",1617282275778,2,"01/04/2021 15:04:35","BLIND",8479180,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37103.4,NA,NA,"K0duoPWXd",NA,"GeldTest",NA
"4",1617282275780,2,"01/04/2021 15:04:35","BLIND",8479180,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"5",1617282275789,2,"01/04/2021 15:04:35","BLIND",8479180,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",67567,NA,NA,"",NA,"",NA
"1",1617265716515,2,"01/04/2021 10:28:36","BLIND",8605590,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617265717792,2,"01/04/2021 10:28:37","BLIND",8605590,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"3",1617265809186,2,"01/04/2021 10:30:09","BLIND",8605590,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37103.4,NA,NA,"pDNL9KEd",NA,"GeldTest",NA
"4",1617265809188,2,"01/04/2021 10:30:09","BLIND",8605590,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"5",1617265809191,2,"01/04/2021 10:30:09","BLIND",8605590,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",92676,NA,NA,"",NA,"",NA
"1",1617032604670,2,"29/03/2021 17:43:24","BLIND",9678504,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617032606122,2,"29/03/2021 17:43:26","BLIND",9678504,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"3",1617032704828,2,"29/03/2021 17:45:04","BLIND",9678504,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37103.4,NA,NA,"NXPkfczrs",NA,"GeldTest",NA
"4",1617032704831,2,"29/03/2021 17:45:04","BLIND",9678504,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"5",1617032704836,2,"29/03/2021 17:45:04","BLIND",9678504,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",100166,NA,NA,"",NA,"",NA
"1",1617294591450,2,"01/04/2021 18:29:51","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617294592613,2,"01/04/2021 18:29:52","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"3",1617294595287,2,"01/04/2021 18:29:55","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37103.4,NA,NA,"TkB7r",NA,"GeldTest",NA
"4",1617294595289,2,"01/04/2021 18:29:55","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",37103.4,NA,NA,"",NA,"GeldTest",NA
"5",1617294595297,2,"01/04/2021 18:29:55","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",3848,NA,NA,"",NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",37103.4,NA,NA,"",NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA
