"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"2",1615548885183,1,"12/03/2021 12:34:45","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",59228.42,NA,NA,"","","GeldText",NA
"3",1615548887453,1,"12/03/2021 12:34:47","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",2,"1",1,"JoL1","Three","response_button_text",59228.42,NA,NA,"3","1","GeldJoL1",NA
"4",1615549003580,1,"12/03/2021 12:36:43","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",59228.42,NA,NA,"BB7lb","","GeldDiagram",NA
"5",1615549003583,1,"12/03/2021 12:36:43","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",59228.42,NA,NA,"xTeQ","","GeldDiagram",NA
"6",1615549003583,1,"12/03/2021 12:36:43","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",59228.42,NA,NA,"JYE","","GeldDiagram",NA
"7",1615549003583,1,"12/03/2021 12:36:43","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",59228.42,NA,NA,"tAqcnhEVmJ","","GeldDiagram",NA
"8",1615549003583,1,"12/03/2021 12:36:43","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",59228.42,NA,NA,"","","GeldDiagram",NA
"9",1615549003584,1,"12/03/2021 12:36:43","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"",NA,"","","",59228.42,NA,NA,"","Mensen kunnen niet lang afgeleid worden van mogelijk gevaar.,Hierdoor kunnen mensen maar voor korte tijd groot geluk of ongeluk ervaren.,Mensen met ineens veel geld wennen vaak aan het geld.,Hierdoor hebben ze steeds meer nodig om gelukkig te worden.","",NA
"1",1615386839047,1,"10/03/2021 15:33:59","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1615386935117,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"END TASK",NA,"","","",96070,NA,NA,"","","",NA
"2",1615386889985,1,"10/03/2021 15:34:49","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",59228.42,NA,NA,"","","GeldText",NA
"3",1615386891409,1,"10/03/2021 15:34:51","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",2,"1",1,"JoL1","One","response_button_text",59228.42,NA,NA,"3","1","GeldJoL1",NA
"4",1615386935113,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",59228.42,NA,NA,"poH","","GeldDiagram",NA
"5",1615386935114,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",59228.42,NA,NA,"5hzedhGpc","","GeldDiagram",NA
"6",1615386935115,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",59228.42,NA,NA,"?","","GeldDiagram",NA
"7",1615386935115,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",59228.42,NA,NA,"m90jFsGto","","GeldDiagram",NA
"8",1615386935115,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",59228.42,NA,NA,"","","GeldDiagram",NA
"9",1615386935115,1,"10/03/2021 15:35:35","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"",NA,"","","",59228.42,NA,NA,"","mensen moeten zich gelukkig en ongelukkig voelen,geld geeft korte blijheid,mensen willen steeds meer,?","",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",59228.42,NA,NA,"","","",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"","","",NA
