"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"2",1616771996959,1,"26/03/2021 16:19:56","BLIND",8250323,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",NA,NA,NA,4,1,"JoL2",NA
"3",1616771996963,1,"26/03/2021 16:19:56","BLIND",8250323,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",4614,NA,NA,NA,NA,"",NA
"1",1615816741413,1,"15/03/2021 14:59:01","BLIND",8657703,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615816742490,1,"15/03/2021 14:59:02","BLIND",8657703,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",NA,NA,NA,4,1,"JoL2",NA
"3",1615816742493,1,"15/03/2021 14:59:02","BLIND",8657703,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",1080,NA,NA,NA,NA,"",NA
"1",1616497991405,1,"23/03/2021 12:13:11","BLIND",8680428,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616497993922,1,"23/03/2021 12:13:13","BLIND",8680428,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",NA,NA,NA,4,1,"JoL2",NA
"3",1616497993925,1,"23/03/2021 12:13:13","BLIND",8680428,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",2520,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
