Participant_ID Local_Date Trial Experiment Participant Event_Index Condition Participant_Monitor_Size Screen_Name Zone_Name Reaction_Time Response Time_On_Task Time_On_Task_New
1071064 "2021-04-21 07:25:31" Beton 1 1657507 34 PictureMatching 1366x768 IntroPictureMatching advancementZone 766.773421054872 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:25:32" Beton 1 1657507 35 PictureMatching 1366x768 PictureMatching advancementZone 62371.4919471338 7 16.8666666666667 27.46
1071064 "2021-04-21 07:25:33" Beton 1 1657507 36 PictureMatching 1366x768 PictureMatching Zone1 13380.5 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:25:34" Beton 1 1657507 37 PictureMatching 1366x768 JoL2 One 1257.35 1 16.8666666666667 27.46
1071064 "2021-04-21 07:25:35" Beton 1 1657507 38 PictureMatching 1366x768 InstructieToets advancementZone 2634.0388420993318 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:25:36" Beton 1 1657507 39 PictureMatching 1366x768 Test buttonA 193411.30649122433 "jKqQU SjuQ ZWj 961 d7RaoH ORFK M4K6MB UgO Dj8b N6gqF" 16.8666666666667 27.46
1071064 "2021-04-21 07:22:37" ReadyForNext 1 1657507 41 PictureMatching 1366x768 ReadyForNext advancementZone 14505.27 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:26:38" Suez 1 1657507 42 PictureMatching 1366x768 Text advancementZone 55416.18421052654 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:26:39" Suez 1 1657507 43 PictureMatching 1366x768 JoL1 Three 1281.3741227996443 3 16.8666666666667 27.46
1071064 "2021-04-21 07:26:40" Suez 1 1657507 44 PictureMatching 1366x768 IntroPictureMatching advancementZone 804.88 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:26:41" Suez 1 1657507 45 PictureMatching 1366x768 PictureMatching advancementZone 66831.7619471338 6 16.8666666666667 27.46
1071064 "2021-04-21 07:26:42" Suez 1 1657507 46 PictureMatching 1366x768 PictureMatching Zone1 51889.8219471338 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:26:43" Suez 1 1657507 47 PictureMatching 1366x768 JoL2 Zero 2304.292631580198 0 16.8666666666667 27.46
1071064 "2021-04-21 07:26:44" Suez 1 1657507 48 PictureMatching 1366x768 InstructieToets advancementZone 2297.3688420993317 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:26:45" Suez 1 1657507 49 PictureMatching 1366x768 Test buttonA 90020.4 "5UD b9eEzf uNemYg SycZV YUqai MWhtS LM1 ZFK LQwYF 2eXWi gYg Fvv EJOGI t3qSg OacG6 GS1 zTcV gmfC2L Bba8Tr QHi" 16.8666666666667 27.46
1071064 "2021-04-21 07:22:46" ReadyForNext 1 1657507 51 PictureMatching 1366x768 ReadyForNext advancementZone 16962.47 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:27:47" Botox 1 1657507 52 PictureMatching 1366x768 Text advancementZone 47766.62 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:27:48" Botox 1 1657507 53 PictureMatching 1366x768 JoL1 Four 1053.47 4 16.8666666666667 27.46
1071064 "2021-04-21 07:27:49" Botox 1 1657507 54 PictureMatching 1366x768 IntroPictureMatching advancementZone 1546.21 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:27:50" Botox 1 1657507 55 PictureMatching 1366x768 PictureMatching advancementZone 69156.2319471338 7 16.8666666666667 27.46
1071064 "2021-04-21 07:27:51" Botox 1 1657507 56 PictureMatching 1366x768 PictureMatching Zone1 58963.7 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:27:52" Botox 1 1657507 57 PictureMatching 1366x768 JoL2 Zero 2527.1 0 16.8666666666667 27.46
1071064 "2021-04-21 07:27:53" Botox 1 1657507 58 PictureMatching 1366x768 InstructieToets advancementZone 1381.64 NA 16.8666666666667 27.46
1071064 "2021-04-21 07:27:54" Botox 1 1657507 59 PictureMatching 1366x768 Test buttonA 144130.68 "CnAvb 769V G4DFll 1faR NJ1mfR HSc1PF gLK XzP b4X pznH2 vhMPA C0kMO wo3z RRk As3uq 85KPQ cFKWSX pjo Yyp 5JgSUz jeMRZU" 16.8666666666667 27.46
1317396 "2020-10-24 09:55:06" Muziek 1 7867935 2 StandardOnly 1280x800 Text advancementZone 97882.70916665308 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:55:07" Muziek 1 7867935 3 StandardOnly 1280x800 JoL1 Four 5042.786515143556 4 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:55:08" Muziek 1 7867935 4 StandardOnly 1280x800 Standard Zone1 34256.27 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:55:09" Muziek 1 7867935 5 StandardOnly 1280x800 JoL2 Two 2761.0474242359996 2 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:55:10" Muziek 1 7867935 6 StandardOnly 1280x800 InstructieToets advancementZone 2454.7691818191524 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:55:11" Muziek 1 7867935 7 StandardOnly 1280x800 Test buttonA 153875.89 "7wqzfb 3e1 pBiLb hKh5Ih dRBmr UWGCT 5bK2 oSg y1HO wIBI Y36 ijdp BWb nvMI2 6gzGQO j0x5yP JF5r lSYBx flsfE jIc bellI hCdi" 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:56:12" ReadyForNext 1 7867935 9 StandardOnly 1280x800 "Screen 1" advancementZone 2038.2045000488008 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:57:13" Geld 1 7867935 10 StandardOnly 1280x800 Text advancementZone 27222.859166653085 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:57:14" Geld 1 7867935 11 StandardOnly 1280x800 JoL1 Two 2078.566515143556 2 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:57:15" Geld 1 7867935 12 StandardOnly 1280x800 Standard Zone1 30451.21 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:57:16" Geld 1 7867935 13 StandardOnly 1280x800 JoL2 Four 3400.14 4 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:57:17" Geld 1 7867935 14 StandardOnly 1280x800 ToetsInstructies advancementZone 3055.06000004243 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:57:18" Geld 1 7867935 15 StandardOnly 1280x800 Test buttonA 87828.91 "d7Y JYC CTRc dpzmH 78Rdw gGu Xap4ry F4N7O IE8JyH 98U 4cmB1 wWxgW Ekh9 l09V09 iR9ifb amCWz 0WWj DjG 5ttobM WLZY" 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:56:19" ReadyForNext 1 7867935 17 StandardOnly 1280x800 "Screen 1" advancementZone 2475.28 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:58:20" Botox 1 7867935 18 StandardOnly 1280x800 Text advancementZone 33722.53 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:58:21" Botox 1 7867935 19 StandardOnly 1280x800 JoL1 Zero 4244.286515143556 0 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:58:22" Botox 1 7867935 20 StandardOnly 1280x800 Standard Zone1 7449.1 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:58:23" Botox 1 7867935 21 StandardOnly 1280x800 JoL2 One 1888.1074242359996 1 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:58:24" Botox 1 7867935 22 StandardOnly 1280x800 InstructieToets advancementZone 1396.44 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:58:25" Botox 1 7867935 23 StandardOnly 1280x800 Test buttonA 79834.41 "3yy WUi3zf By7 xV5m9D g4H5 oIIdh dMko8 SjD caLM a35 Xak3 RyE ZjF 8Si Q91W 7atlXN gTjf oFD M9VDA ibzW0l ECd f6f9" 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:56:26" ReadyForNext 1 7867935 25 StandardOnly 1280x800 "Screen 1" advancementZone 1064.3345000488007 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:59:27" Beton 1 7867935 26 StandardOnly 1280x800 Text advancementZone 68133.64916665308 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:59:28" Beton 1 7867935 27 StandardOnly 1280x800 JoL1 Three 653.9 3 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:59:29" Beton 1 7867935 28 StandardOnly 1280x800 Standard Zone1 6366.55333332099 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:59:30" Beton 1 7867935 29 StandardOnly 1280x800 JoL2 Four 2058.89 4 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:59:31" Beton 1 7867935 30 StandardOnly 1280x800 InstructieToets advancementZone 2963.8 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:59:32" Beton 1 7867935 31 StandardOnly 1280x800 Test buttonA 111262.25787879367 "lusze EnKu5 IZC IM4h XUvbsh rOKNk BlFXT 3Rutn TXY2 O8H5I 03F 6vW2Af VMUEmK zQN1 cyJ" 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:56:33" ReadyForNext 1 7867935 33 StandardOnly 1280x800 "Screen 1" advancementZone 1785.784500048801 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:60:34" Suez 1 7867935 34 StandardOnly 1280x800 Text advancementZone 17450.289166653078 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:60:35" Suez 1 7867935 35 StandardOnly 1280x800 JoL1 Two 3632.12 2 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:60:36" Suez 1 7867935 36 StandardOnly 1280x800 Standard Zone1 7705.853333320985 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:60:37" Suez 1 7867935 37 StandardOnly 1280x800 JoL2 Four 2212.34 4 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:60:38" Suez 1 7867935 38 StandardOnly 1280x800 InstructieToets advancementZone 1238.88 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:60:39" Suez 1 7867935 39 StandardOnly 1280x800 Test buttonA 89717.40787879366 "03O Gk8 mitO3g Drg w80 ieYnel UD2dnN TZZyB9 C1BuV SvEo bxKAIH fqi 0zG 37b hLXlP3 CURkMP PDVoB pe7nmc QkBevn 3vbL nLJ efNiGO J5Dj JJA7LE qQeOz WJE" 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:56:40" ReadyForNext 1 7867935 41 StandardOnly 1280x800 "Screen 1" advancementZone 2130.4 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:61:41" Metro 1 7867935 42 StandardOnly 1280x800 Text advancementZone 17531.2 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:61:42" Metro 1 7867935 43 StandardOnly 1280x800 JoL1 Four 4992.366515143556 4 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:61:43" Metro 1 7867935 44 StandardOnly 1280x800 Standard Zone3 29831.73333332099 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:61:44" Metro 1 7867935 45 StandardOnly 1280x800 JoL2 Zero 3171.1474242359996 0 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:61:45" Metro 1 7867935 46 StandardOnly 1280x800 InstructieToets advancementZone 996.749181819152 NA 12.4833333333333 11.967878787878803
1317396 "2020-10-24 09:61:46" Metro 1 7867935 47 StandardOnly 1280x800 Test buttonA 20236.11787879365 "KB3dii TnsvNW bwsuA2 PR1Dw RoTo j84z0 8wFol 65Kj jZMFX 1mVL2 JZVy lqZ ssGmr kuHe lNB6 6fBaxl Vl2j" 12.4833333333333 11.967878787878803
1624316 "2020-11-15 19:08:04" Beton 1 7144411 2 PictureMatching 892x412 Text advancementZone 53339.36 NA 27.35 22.14
1624316 "2020-11-15 19:08:05" Beton 1 7144411 3 PictureMatching 892x412 JoL1 Two 996.084122799644 2 27.35 22.14
1624316 "2020-11-15 19:08:06" Beton 1 7144411 4 PictureMatching 892x412 IntroPictureMatching advancementZone 3917.583421054872 NA 27.35 22.14
1624316 "2020-11-15 19:08:07" Beton 1 7144411 5 PictureMatching 892x412 PictureMatching advancementZone 46434.6719471338 6 27.35 22.14
1624316 "2020-11-15 19:08:08" Beton 1 7144411 6 PictureMatching 892x412 PictureMatching Zone1 43504.1119471338 NA 27.35 22.14
1624316 "2020-11-15 19:08:09" Beton 1 7144411 7 PictureMatching 892x412 JoL2 Four 3482.7826315801976 4 27.35 22.14
1624316 "2020-11-15 19:08:10" Beton 1 7144411 8 PictureMatching 892x412 InstructieToets advancementZone 1740.7888420993318 NA 27.35 22.14
1624316 "2020-11-15 19:08:11" Beton 1 7144411 9 PictureMatching 892x412 Test buttonA 56675.42649122432 "0Hwd Raga5u nWr M0D jjxK 48dn 1be95b 7F8LW LoYwqA tnd V3poAQ kKCLsC 2Zo6rm 8SkIh nnAyo2 NQF7 zvgi NTWv jlpP4b VuA lsdx Gna5 V5Z sdM zGWe P44T DW7 bb9A hj5p QVn 13D p46ce nQh u1M WMKd nQsu3 JuI DBAAo" 27.35 22.14
1624316 "2020-11-15 19:09:12" ReadyForNext 1 7144411 11 PictureMatching 892x412 ReadyForNext advancementZone 8769.97 NA 27.35 22.14
1624316 "2020-11-15 19:10:13" Metro 1 7144411 12 PictureMatching 892x412 Text advancementZone 119468.63 NA 27.35 22.14
1624316 "2020-11-15 19:10:14" Metro 1 7144411 13 PictureMatching 892x412 JoL1 Two 2958.25 2 27.35 22.14
1624316 "2020-11-15 19:10:15" Metro 1 7144411 14 PictureMatching 892x412 IntroPictureMatching advancementZone 3241.62 NA 27.35 22.14
1624316 "2020-11-15 19:10:16" Metro 1 7144411 15 PictureMatching 892x412 PictureMatching advancementZone 20840.72 4 27.35 22.14
1624316 "2020-11-15 19:10:17" Metro 1 7144411 16 PictureMatching 892x412 PictureMatching Zone1 15193.31 NA 27.35 22.14
1624316 "2020-11-15 19:10:18" Metro 1 7144411 17 PictureMatching 892x412 JoL2 Four 3243.002631580198 4 27.35 22.14
1624316 "2020-11-15 19:10:19" Metro 1 7144411 18 PictureMatching 892x412 InstructieToets advancementZone 843.288842099332 NA 27.35 22.14
1624316 "2020-11-15 19:10:20" Metro 1 7144411 19 PictureMatching 892x412 Test buttonA 106455.95649122434 "Ahh4t fO2uk tpxrHY iVfVG kTU NlR zvL WA28 RwDdI zTeGu NDyN oN6Wrk Gte6iK Q0W B5lJ XuPy er4 KqM RwNy0 pB7zn gAVV uVsUd MA0 ClQO9 8G6iSv jTLEi PlVb7 GiB MxvI l0R4O Rl0tOP UvZ QKExh" 27.35 22.14
1624316 "2020-11-15 19:09:21" ReadyForNext 1 7144411 21 PictureMatching 892x412 ReadyForNext advancementZone 5673.498249980657 NA 27.35 22.14
1624316 "2020-11-15 19:11:22" Suez 1 7144411 22 PictureMatching 892x412 Text advancementZone 100472.78 NA 27.35 22.14
1624316 "2020-11-15 19:11:23" Suez 1 7144411 23 PictureMatching 892x412 JoL1 Two 1254.34 2 27.35 22.14
1624316 "2020-11-15 19:11:24" Suez 1 7144411 24 PictureMatching 892x412 IntroPictureMatching advancementZone 1099.42 NA 27.35 22.14
1624316 "2020-11-15 19:11:25" Suez 1 7144411 25 PictureMatching 892x412 PictureMatching advancementZone 37616.38 2 27.35 22.14
1624316 "2020-11-15 19:11:26" Suez 1 7144411 26 PictureMatching 892x412 PictureMatching Zone1 18825.5719471338 NA 27.35 22.14
1624316 "2020-11-15 19:11:27" Suez 1 7144411 27 PictureMatching 892x412 JoL2 Two 2633.36 2 27.35 22.14
1624316 "2020-11-15 19:11:28" Suez 1 7144411 28 PictureMatching 892x412 InstructieToets advancementZone 1729.85 NA 27.35 22.14
1624316 "2020-11-15 19:11:29" Suez 1 7144411 29 PictureMatching 892x412 Test buttonA 60477.656491224334 "kyN2bg S7VAN J2xwT czyH Uc3P9 knT P1AfQ rzImu muRZ 69QeRn LnNRY E3Z4 CtEf PS2N 5Mjud MmHU vlENSW n72R CbYyGK 8BTBgC Xpco w6u ZTr wyVw6 LQqDl KKjiBf Mb1q LhAeR 2iz JG2IaB 7red AXd9Vn bpbw9l dM7R zc4PJ vu8r XZkA eV4Sh a4Q8k" 27.35 22.14
1624316 "2020-11-15 19:09:30" ReadyForNext 1 7144411 31 PictureMatching 892x412 ReadyForNext advancementZone 9176.938249980652 NA 27.35 22.14
1624316 "2020-11-15 19:12:31" Botox 1 7144411 32 PictureMatching 892x412 Text advancementZone 16833.554210526534 NA 27.35 22.14
1624316 "2020-11-15 19:12:32" Botox 1 7144411 33 PictureMatching 892x412 JoL1 Four 2077.47 4 27.35 22.14
1624316 "2020-11-15 19:12:33" Botox 1 7144411 34 PictureMatching 892x412 IntroPictureMatching advancementZone 1220.81 NA 27.35 22.14
1624316 "2020-11-15 19:12:34" Botox 1 7144411 35 PictureMatching 892x412 PictureMatching advancementZone 35030.38 4 27.35 22.14
1624316 "2020-11-15 19:12:35" Botox 1 7144411 36 PictureMatching 892x412 PictureMatching Zone1 56529.8 NA 27.35 22.14
1624316 "2020-11-15 19:12:36" Botox 1 7144411 37 PictureMatching 892x412 JoL2 One 1683.23 1 27.35 22.14
1624316 "2020-11-15 19:12:37" Botox 1 7144411 38 PictureMatching 892x412 InstructieToets advancementZone 2182.248842099332 NA 27.35 22.14
1624316 "2020-11-15 19:12:38" Botox 1 7144411 39 PictureMatching 892x412 Test buttonA 22719.87 "NcRorg 5UNZmb yrurD tsJEa OC4gO R383HV YlBcw QLt VafHGE U7Ha8 75kt GIjV JZhSUS rG36U 3Lm 8j7 jYpB lLLpkM Q4PP5f dJ9lfo Cxh nxYP I2Kpq8 qEnU1N yxgAF" 27.35 22.14
1624316 "2020-11-15 19:09:39" ReadyForNext 1 7144411 41 PictureMatching 892x412 ReadyForNext advancementZone 43489.25 NA 27.35 22.14
1624316 "2020-11-15 19:13:40" Muziek 1 7144411 42 PictureMatching 892x412 Text advancementZone 139683.49 NA 27.35 22.14
1624316 "2020-11-15 19:13:41" Muziek 1 7144411 43 PictureMatching 892x412 JoL1 Four 1607.7741227996444 4 27.35 22.14
1624316 "2020-11-15 19:13:42" Muziek 1 7144411 44 PictureMatching 892x412 IntroPictureMatching advancementZone 2548.6 NA 27.35 22.14
1624316 "2020-11-15 19:13:43" Muziek 1 7144411 45 PictureMatching 892x412 PictureMatching advancementZone 11280.9919471338 1 27.35 22.14
1624316 "2020-11-15 19:13:44" Muziek 1 7144411 46 PictureMatching 892x412 PictureMatching Zone1 63723.4719471338 NA 27.35 22.14
1624316 "2020-11-15 19:13:45" Muziek 1 7144411 47 PictureMatching 892x412 JoL2 Zero 2886.24 0 27.35 22.14
1624316 "2020-11-15 19:13:46" Muziek 1 7144411 48 PictureMatching 892x412 InstructieToets advancementZone 1093.7488420993318 NA 27.35 22.14
1624316 "2020-11-15 19:13:47" Muziek 1 7144411 49 PictureMatching 892x412 Test buttonA 132970.75649122434 "yXi1FU IVRgjp Ab6Gm 0H9as DuIwNH Pe1QeJ 4yLN22 gfaW K4CAO AWbj KbyP ylNcf qRJBMa BPrrkA nxRzz CQEoZc vfAHvJ tdd0c 51fYn bn4tMZ dpDKCg zNQgp TqvL voeEY M94BQ lWrGKO 9tH7 xtM vx8 6FZ3q9 H70c7" 27.35 22.14
1624316 "2020-11-15 19:09:48" ReadyForNext 1 7144411 51 PictureMatching 892x412 ReadyForNext advancementZone 30477.508249980656 NA 27.35 22.14
1624316 "2020-11-15 19:14:49" Geld 1 7144411 52 PictureMatching 892x412 Text advancementZone 68131.93 NA 27.35 22.14
1624316 "2020-11-15 19:14:50" Geld 1 7144411 53 PictureMatching 892x412 JoL1 Three 2273.1 3 27.35 22.14
1624316 "2020-11-15 19:14:51" Geld 1 7144411 54 PictureMatching 892x412 IntroPictureMatching advancementZone 1909.38 NA 27.35 22.14
1624316 "2020-11-15 19:14:52" Geld 1 7144411 55 PictureMatching 892x412 PictureMatching advancementZone 47504.74 1 27.35 22.14
1624316 "2020-11-15 19:14:53" Geld 1 7144411 56 PictureMatching 892x412 PictureMatching Zone1 28955.69 NA 27.35 22.14
1624316 "2020-11-15 19:14:54" Geld 1 7144411 57 PictureMatching 892x412 JoL2 Four 561.29 4 27.35 22.14
1624316 "2020-11-15 19:14:55" Geld 1 7144411 58 PictureMatching 892x412 ToetsInstructie advancementZone 1807.52 NA 27.35 22.14
1624316 "2020-11-15 19:14:56" Geld 1 7144411 59 PictureMatching 892x412 Test buttonA 171775.23649122432 "676qAA eWuUe 518tFw kYDq OeZzSs xy2Bj t8g4 V0Yt 0IGaBP OAi72 54M MAr Fmvc KKFCoV I0Q1 PmHGku cZF jnt 9BXjd JGnI EzKu3 0pWDq7 uGyHk PtblS M0S 6xNaE ZvwsN ued DfMxB ifO1 31Mh muFsB HDXS jSJ 4G8 MDIlv TJepdy rqrqo2 uPz OWT7Z tlKH9M Xrqk5 5pQ82 g1G 6uDjV myEPiy MCmr PVBdO OW8 ieg 00Rp PGjWQ zpO" 27.35 22.14
1677988 "2020-10-02 16:01:09" Botox 1 8822267 15 DiagramNoStandard 1366x768 Text advancementZone 18844.97 NA 21.5166666666667 45.24
1677988 "2020-10-02 16:01:10" Botox 1 8822267 16 DiagramNoStandard 1366x768 JoL1 Three 605.875166661652 3 21.5166666666667 45.24
1677988 "2020-10-02 16:01:11" Botox 1 8822267 17 DiagramNoStandard 1366x768 Diagram DiagBox3 116408.6814999917 "4Bit2E JOutxl dux NiOe N6GjZK qhmX5 I00xmC a97u" 21.5166666666667 45.24
1677988 "2020-10-02 16:01:12" Botox 1 8822267 18 DiagramNoStandard 1366x768 Diagram DiagBox4 66883.25 "RiP RlZn gccuHv V70zd GEO WgVg7 ReF2V DhJFP" 21.5166666666667 45.24
1677988 "2020-10-02 16:01:13" Botox 1 8822267 19 DiagramNoStandard 1366x768 Diagram DiagBox2 121769.9514999917 "gIyO E49mRw aJVxIj Cue8L cZ1CKI G6iE sen h5ETCX qdh" 21.5166666666667 45.24
1677988 "2020-10-02 16:01:14" Botox 1 8822267 20 DiagramNoStandard 1366x768 Diagram DiagBox1 41993.13 "xwWQ tUl wvb ojL94 VtC J3B8I9 ll0fB" 21.5166666666667 45.24
1677988 "2020-10-02 16:01:15" Botox 1 8822267 21 DiagramNoStandard 1366x768 Diagram Zone1 43525.3614999917 NA 21.5166666666667 45.24
1677988 "2020-10-02 16:01:16" Botox 1 8822267 22 DiagramNoStandard 1366x768 OwnDiagram Zone1 5251.33 NA 21.5166666666667 45.24
1677988 "2020-10-02 16:01:17" Botox 1 8822267 23 DiagramNoStandard 1366x768 JoL2 Four 1784.3155833258168 4 21.5166666666667 45.24
